package,version,specifier,programs,file,line,kind,typeOnly,typing,typesPath,typescriptResolved,runtimeLanguage,runtimePath,localAmbientDeclarations,autoEligibilityApplies,automaticRefusal
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/location,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/protocol/src/groups/location.ts,1,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/location.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/location.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/location.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/location,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/protocol/src/groups/model.ts,2,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/location.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/location.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/location.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/location,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/protocol/src/groups/permission.ts,2,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/location.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/location.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/location.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/location,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/protocol/src/groups/provider.ts,2,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/location.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/location.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/location.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/location,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/protocol/src/groups/pty.ts,3,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/location.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/location.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/location.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/location,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/protocol/src/groups/question.ts,2,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/location.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/location.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/location.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/location,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/protocol/src/groups/reference.ts,1,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/location.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/location.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/location.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/location,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/protocol/src/groups/session.ts,30,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/location.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/location.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/location.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/location,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/protocol/src/groups/skill.ts,2,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/location.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/location.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/location.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/lsp-event,redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/redcode/src/lsp/lsp.ts,17,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/lsp-event.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/lsp-event.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/lsp-event.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/mcp-event,redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/redcode/src/mcp/index.ts,35,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/mcp-event.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/mcp-event.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/mcp-event.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/model,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/model.ts,2,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/model.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/model.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/model.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/model,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/protocol/src/groups/model.ts,1,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/model.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/model.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/model.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/model,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/protocol/src/groups/session.ts,29,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/model.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/model.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/model.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/models-dev,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/models-dev.ts,4,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/models-dev.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/models-dev.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/models-dev.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/permission,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/config.ts,7,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/permission.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/permission.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/permission.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/permission,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/config/agent.ts,4,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/permission.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/permission.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/permission.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/permission,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/permission.ts,6,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/permission.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/permission.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/permission.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/permission,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/permission.ts,16,export,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/permission.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/permission.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/permission.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/permission,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/protocol/src/groups/permission.ts,3,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/permission.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/permission.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/permission.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/permission-saved,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/permission/saved.ts,9,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/permission-saved.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/permission-saved.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/permission-saved.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/permission-saved,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/protocol/src/groups/permission.ts,4,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/permission-saved.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/permission-saved.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/permission-saved.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/permission-v1,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/v1/permission.ts,4,export,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/permission-v1.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/permission-v1.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/permission-v1.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/permission-v1,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/v1/permission.ts,5,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/permission-v1.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/permission-v1.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/permission-v1.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/plugin,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/plugin.ts,6,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/plugin.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/plugin.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/plugin.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/project,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/project/schema.ts,4,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/project.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/project.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/project.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/project,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/protocol/src/groups/permission.ts,5,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/project.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/project.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/project.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/project,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/protocol/src/groups/project-copy.ts,2,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/project.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/project.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/project.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/project,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/protocol/src/groups/session.ts,7,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/project.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/project.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/project.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/project,redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/redcode/src/project/project.ts,24,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/project.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/project.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/project.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/project-copy,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/project/copy.ts,17,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/project-copy.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/project-copy.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/project-copy.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/project-copy,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/protocol/src/groups/project-copy.ts,1,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/project-copy.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/project-copy.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/project-copy.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/project-directories,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/project/copy.ts,16,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/project-directories.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/project-directories.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/project-directories.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/prompt,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/session/prompt.ts,1,export,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/prompt.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/prompt.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/prompt.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/prompt-input,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/session.ts,13,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/prompt-input.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/prompt-input.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/prompt-input.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/prompt-input,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/protocol/src/groups/session.ts,3,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/prompt-input.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/prompt-input.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/prompt-input.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/provider,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/provider.ts,4,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/provider.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/provider.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/provider.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/provider,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/protocol/src/groups/provider.ts,1,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/provider.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/provider.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/provider.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/pty,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/pty.ts,6,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/pty.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/pty.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/pty.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/pty,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/pty/schema.ts,1,export,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/pty.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/pty.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/pty.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/pty,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/protocol/src/groups/pty.ts,1,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/pty.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/pty.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/pty.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/pty-ticket,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/pty/ticket.ts,4,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/pty-ticket.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/pty-ticket.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/pty-ticket.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/pty-ticket,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/protocol/src/groups/pty.ts,2,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/pty-ticket.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/pty-ticket.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/pty-ticket.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/question,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/question.ts,5,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/question.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/question.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/question.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/question,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/protocol/src/groups/question.ts,1,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/question.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/question.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/question.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/question-v1,redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/redcode/src/question/index.ts,7,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/question-v1.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/question-v1.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/question-v1.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/question-v1,redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/redcode/src/question/schema.ts,1,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/question-v1.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/question-v1.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/question-v1.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/redskilled,redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/redcode/src/server/routes/instance/httpapi/groups/redskilled.ts,1,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/redskilled.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/redskilled.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/redskilled.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/redskilled,redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/redcode/src/server/routes/instance/httpapi/handlers/redskilled.ts,1,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/redskilled.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/redskilled.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/redskilled.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/reference,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/reference.ts,5,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/reference.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/reference.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/reference.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/reference,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/protocol/src/groups/reference.ts,2,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/reference.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/reference.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/reference.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/revert,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/file.ts,3,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/revert.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/revert.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/revert.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/revert,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/session.ts,37,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/revert.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/revert.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/revert.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/revert,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/session/sql.ts,16,import,True,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/revert.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/revert.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/revert.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/revert,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/protocol/src/groups/session.ts,31,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/revert.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/revert.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/revert.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/schema,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/schema.ts,10,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/schema.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/schema.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/schema.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/schema,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/protocol/src/groups/design.ts,5,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/schema.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/schema.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/schema.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/schema,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/protocol/src/groups/fs.ts,3,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/schema.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/schema.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/schema.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/schema,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/protocol/src/groups/session.ts,15,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/schema.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/schema.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/schema.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/schema,redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/redcode/src/server/shared/design.ts,26,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/schema.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/schema.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/schema.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/server-event,redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/redcode/src/server/event.ts,2,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/server-event.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/server-event.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/server-event.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/session,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/design/context.ts,4,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/session.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/session.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/session.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/session,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/design/feedback.ts,6,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/session.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/session.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/session.ts,,False,
@reddb-io/redcode-schema,1.20.1,@reddb-io/redcode-schema/session,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/design/store.ts,9,import,False,TypeScript-source,/home/cyber/Work/reddb.io/redcode/packages/schema/src/session.ts,/home/cyber/Work/reddb.io/redcode/packages/schema/src/session.ts,TypeScript,/home/cyber/Work/reddb.io/redcode/packages/schema/src/session.ts,,False,
